,x,y
R_CAR,2.9661992523855494,3.920187073755505
GAMMA_PHE,6.471154606664681,3.6065330362190107
HD121454,6.781566614724829,0.42444885891212825
V2062_OPH,4.3217660851771535,0.03259202814951505
HD49273,8.667829229106557,0.016214937932890434
HD194636,8.955163162504617,0.18656758792596764
HD3823,9.742664206803292,0.039270416162900355
GL370,9.165486695320617,0.024747089534959636
lam_Sgr,2.743854331711274,5.554466815889617
HD31925,9.98539186034479,0.03105615894787548
HD149661,6.667052198521774,0.09652028886243694
HD40136,9.317897180095498,0.012034085618888286
bet_Aql,7.521223580813876,0.029866635384728467
63_OPH,11.995430547235435,0.03683001199757453
HD190658,10.206289684752283,0.04022238336214304
HD36018,8.1235976837552,3.087987091857605
Tau_Cet,8.806257892177632,0.024669896957344933
ALTAIR,8.46004021428453,2.190395518858347
20_23_30_730_20_46_04_100,0.0,0.0
HD191263,9.32984419180273,0.42148455863625905
HD135240,9.337458917293478,0.5746272819565291
ROX44,3.456826927650446,0.05211773206596077
HD122451,10.340515478114048,2.164062395754774
EW_Sct,9.80291308899601,0.027978376841938303
HD152386,7.008463989007465,0.09920798228663635
HD68312,9.236115934874363,0.026553839726063257
HIP103309,10.3701575625527,0.020236315307020677
HD97319,3.854650177328349,0.04385365731271206
X_Sgr,10.49420173253276,0.042201821513635676
HD114368,9.407700854890178,0.06426227722290438
HD69830,10.223355902513248,0.028815600628675074
HD153234,7.699046172324693,1.2136687579771603
HD181327,9.542432761630254,0.04841126934906964
HD135344_B,6.9179183633791075,0.010888671036582228
HD9362,5.736791533187235,0.03610500214687998
HD96946,4.84687551797759,0.2843233570077807
HD85905,9.400477869447306,3.8560646774788467
HD212421,10.45696712974748,0.05589468828143464
HD92938,13.28288869299112,0.017545047136404875
HD35588,9.558127719239451,0.01910495566581502
TWA_3B,8.969137984696875,0.08346112377730786
HD166191,9.258562992444096,0.04743596185797782
V-V1818-Ori,3.832420888895042,0.024951306571758182
GL229,8.997389949417613,0.08075452376617621
HD52533,5.338795885357508,0.03715726101857937
HD92945,9.338935634274307,0.029094645872867458
HD39040,7.485871873294759,3.2233391817784987
IC4329A,3.9930941483899605,0.4828977455622813
HIP95270,10.11681994131012,0.026638954208335664
CQ_Tau,6.2867190645983895,0.07221855577267582
HD105484,4.1019662823071315,0.6247327992900814
HD43879,10.372958361244168,0.02558703210639712
HD93204,5.954193134708124,0.040270864564554684
HD34547,2.8975940682632086,0.07377852000969663
HD116658,7.491210467684976,0.13392872968598182
HD177724,7.765147833895099,0.020239703281406254
ER_DEL,9.768710754393299,0.028728185213380976
HD179520,6.403392317169458,0.059581679539988226
U_Vul,8.955964523804557,0.04218023771428112
omi2_Eri,9.067403815021548,0.028253057457051874
IOT_PSC,5.731001477660143,0.05223811415977854
QZ_Car,9.159953858104895,1.302962706612018
HD76932,6.15451141765634,0.0173823655817499
HIP92680,8.901615052927305,0.014371448381245317
HD22905,10.819936891834107,0.15680658075481715
HD136504,7.11075614593217,0.3433297863996526
HD74196,10.294059057850596,0.13644725998517235
M05_HD27804,9.19841023407176,0.025401805611545775
HD139254,5.504145666129449,0.02765501306933055
HD36917,10.191326380107096,0.12265482480283499
HD58978,8.267662215289123,0.04539540981910227
48_LIB,12.31626888004986,0.027393954526768287
GY_Sge,10.12663142077257,0.11246534988730142
HD101126,2.7472131551991934,0.4551336770298529
AB_AUR,8.142469486518701,0.06446013740498273
SCI_phiAqr_HD219215,3.1749541323653077,4.097574494928115
HD41278,9.897685773579864,0.029999461825567616
V766Cen,6.775855647021368,1.1292200403382366
U_Sgr,10.638399707174498,0.02529343697497328
HD56961,6.472242324141294,0.022139103448170296
HD161050,9.26224194181324,0.08040589996693638
HD161701,9.769478178774822,0.2016012413732502
LTT-9682,10.504634973948894,0.01469292219409176
LS2063,4.401686123219518,0.6625094534695357
HD128898,10.29022296054231,0.022925528559663386
HD31237,9.038438969658259,0.011963155967508141
HD152424,8.549783215894802,0.03347446411335008
HD1879,7.519907559368956,0.04298226381898518
HD22470,11.953223250451861,0.8384057286691036
UY_AUR_A,3.1323594708722284,0.010589653298207323
HD189078,8.42177587470316,0.07898235555444183
HD38678,10.666948445264362,0.028241895248682848
BD_-13_4927,10.534099091169425,0.06036505937755241
HD164794,10.824609861866824,1.3927768578983655
Alpha_Cen_A,4.5193839870466626,4.556238153068118
HD33111,10.931848954877115,0.017417505812845725
HD305525,2.0932651282037975,0.11340754170613589
HD106233,6.139136603814628,0.08650894816888449
16_SGR,8.553698222395717,2.1834436414199643
ZET_AQL,10.33268168357732,0.060093919775155415
SZ_CHA,3.228938425394372,0.018642708510369078
HD217343,8.574164084778495,0.03193711765365772
CC_Phe,10.17448511628734,0.047022291840865205
hd149446,9.485945058333488,0.03709911067174075
PI_GRU,3.0255774257755665,3.5815155570347113
HD102365,12.222778626435344,0.020580794430428432
AU_PEG,3.605910441287039,0.008981619593284319
EPS_PEG,1.762914723535149,4.925867571795223
M05_HD117597,11.068328836362621,0.06911296099203483
HR5999,7.484864806365663,0.33069356399947875
HD207989,8.71911564022483,0.26560586795492996
HD68290,7.817970918249038,0.05743210808609037
HIP80535,3.3279622265189928,1.4806067134244323
HD103924,7.729340498099415,0.02333790333191256
HD139614,5.692592461806615,0.07163708038314268
alf_Hyi,8.995267081485107,0.06498987245554695
HD93843,10.07443103104446,0.06985582491180245
BETELGEUSE,1.7327998963403892,4.548902084544205
TAU_LIB,8.530995382699576,0.14829373609579147
HD98800_B,7.648172913820979,1.0310350532468504
HD221507,7.253087374646162,0.05059112525231141
HD185615,10.236513101877218,0.05716991283719251
SIG_CET,12.579762219582651,0.024384163235043953
HD250550,4.294584251096669,0.09665454231976751
DR_Tau,9.38056813962223,0.6403037535028916
HD51480,10.232008299306111,0.2280418907616728
HD163472,9.829708037907247,0.0232728340659424
HD77137,13.478350141098915,0.1543573912564136
HD98922,5.670846385651737,0.21297057480401893
HD83659,4.25129461934436,0.07812384002979426
WY_VEL,7.216055244185393,0.10443688637605758
HD175754,9.144404819273126,0.06570555759906141
UPS_CET,9.533594896721576,0.060183415310402014
HIP2484,9.759479161892346,0.04850314545099633
HD102461,6.421746180659833,0.03188973039436852
IS_Eri,10.613913539477272,0.09941127362791627
HD205637,12.953923647914394,0.02322373098041605
IRAS10456-5712,7.031886960369896,0.023101074853920434
HD91437,9.028202055617097,0.01867016557424255
HD93808,10.445833309079346,0.034562479004718455
HD142527,7.743896969403305,0.19863374759942218
TU_ORI,3.106898420677258,0.40215929685383534
HD13445,10.97329579963093,0.019736572864175114
HD178253,8.613506132502803,0.0068152691141981055
AA_ORI,3.8684018882470275,0.3937355811580944
MWC614,1.9923289638022945,0.07978932433254189
HD62412,10.141678736998879,0.02655741899775741
HD38949,11.54631816593015,0.039082079093244744
HD107720,9.157726780747007,0.049859644813107215
RMC_71,5.071546201094639,0.2007273556367286
HD34816,9.177668353326073,0.1129807041402282
EPS_PSA,10.44481560876744,0.048593363846295756
HD46149,8.520770268146963,1.9895227622940266
GQ_LUP,5.497041276268854,0.05589461930832762
_GKF2010_MN46,9.414605981336903,0.045521355550121254
NAME-SADALMELIK,5.948632909188852,0.05141206493869044
HD94963,7.355589489618071,0.15092026724935645
AU_MIC,9.140843504047584,0.012347721096163937
THETA1_ORI_B,6.734049830590089,0.6527103940313577
HD75211,10.183367249117905,0.053263897123642184
HD3221,10.818528932493102,2.2210847560196463
HD327083,3.463196291254451,0.14697579602389763
HD5771,7.254321266111978,0.04565900182160978
AHSco,4.651103066547712,4.292547181727308
AP_PSC,10.406545426239617,0.04314003636598142
HD188228,8.84978768265561,0.02060044412118773
HR8254,10.673957201546502,0.023727997115663802
TZ_FOR,9.786598119009945,1.09330155209955
GG_TAU_2,8.398754465155228,0.28280665521226134
HD38087,8.412848091501411,0.7132893221455802
HD191089,7.748089611640627,0.03876179642347467
HD153426,8.671229821775668,0.04501663544994943
HD209459,6.539342022466085,0.12619063229855879
HD141943,9.80489891215002,0.04364204231617539
EPS-CRu,4.065015762834243,0.14540479750279736
RW_HYA,7.924916596982677,0.02317142426056152
HD28217,5.23477564916028,0.40722895394747666
HD42353,5.537739404489078,0.028239257554421287
HD57615,3.3367453932323543,1.0840770889896447
HD143462,9.354449634500822,0.037219989243915653
HD47839,5.838261956629681,0.12856978485919984
HD101966,9.344050973500368,0.3193637882649246
IRAS05208-2035,4.965957361394045,0.04322291137230254
HD167971,9.67422034655642,2.3722458273998046
HD152623,7.211179473387799,1.6853126839592416
HD29589,9.609406712788127,0.1602787514197036
HD193933,7.855620692458857,2.1425109774544504
HD152723,9.889360582815746,0.19917476411095197
HD17925,10.652714156646477,0.019623595853366406
HD175345,11.067829964680195,0.22837618281471644
VFUOri,7.914338946205466,0.02491395251854584
IK_LUP,9.872552069438367,0.061508454816568726
42_LIB,9.333211019419519,0.04038194478507253
V918_SCO,6.675388569857553,0.05525639038372868
HD52266,11.14004848992344,0.2863488525571805
GXMon,2.873373614210271,4.017432078952553
HD152003,9.445247414730527,0.06766094674448862
HD37411,5.526249719026464,0.04613857056502341
81_Aqr,9.31309656318076,0.02859304021724869
EM_MWC_297,5.098681168248246,1.109140247531015
HD162374,5.49411779282409,0.03467454215243587
CPD-47_2963,7.876998956516662,0.5511724498056043
V602Car,4.798796346671071,3.682122076793831
R_FOR,3.5463709040706712,2.3968357002727867
HD96917,5.847440137938771,0.32266610958912656
GJ876,9.64090405447395,0.15123218743197045
epsSgr,8.998291874979019,0.08624103448427814
omi_Pup,10.276047354011455,0.04217638635721649
CR_CHA,5.015479692496019,0.11168902245139475
omi_Aqr,10.41644135127873,0.03262587219474377
HD93129A,9.309265534839827,0.8454093137780909
HD137617,3.425251526644949,0.30464451609450843
HD18955,8.72334311949079,3.978173221391651
HD31295,7.922184540033857,0.009593367474671264
S_Nor,9.150732538447176,0.03963303968837979
HD59435,8.094482913620372,0.6430029118626299
CD-53_544,9.000784758410749,2.494956076063481
HD44627,7.808990344910095,0.0673128318422575
HD130109,12.422650253342017,0.020786680451239242
Proxima,6.6460366601416325,0.11419606913941806
TYC8944-1189-1,5.488529636248885,0.096990984915609
HIP104987,8.037210274945789,0.47182069391378134
HD23319,5.985307635056464,0.051432950062322666
HD129502,9.303079945024743,0.011740753657331566
V1230_ORI,4.947139746332417,1.976878438914543
TETA_CIR,6.3814272721368885,0.6707895080759628
GJ667C,9.175919780782191,0.026729209470416765
HD39640,9.585254995779321,0.029050238654344113
EPS_ERI,10.428569905185952,0.03702675458850015
HD39060,9.86716076559646,0.027628114865766964
HD38206,7.402097777594669,0.07472252281730919
HD150958A,5.292154655054219,0.12661172884805155
V4046_SGR,5.829101517553728,0.026303103750925427
BP_CIR,10.887524729533887,0.1922910521458801
HR_Car,6.607470132287687,0.45751573026943415
HD75759,8.741147866020988,0.09305533683798818
CE_Tau,4.861665880367293,3.7051010266405364
AK_SCO,10.331716899401886,0.24104470428457664
GJ_900,11.453093414115399,0.03493017470056721
TYC7740-529-1,5.061746363402112,0.906865280820009
HD156935,8.58613769121754,0.08646737073454613
GL887,9.797199481421286,0.03312449251317965
eta-Tuc,8.655801413986133,0.070959726373873
HD37889,5.539556216653852,0.025035117677387184
HD94189,4.390203205465982,1.5539068430020997
VDGTau,2.5543631733641905,0.1620412464867281
U_MON,5.568183804108255,0.25296571516651484
HD3126,9.982015334265673,0.018419137826794482
S_Sge,10.46600759937095,0.04147331365111576
HT_LUP,4.093278018409046,0.04783292551380475
ZETA_PUP,5.4365063796372635,0.03109937329820913
HD14988,8.878142727817817,0.2720618808598141
HD124314,9.876327640872688,0.37405048351672526
HD16815,5.669360478186713,0.014578506944090219
HD224392,8.986372455456635,0.03761831891636489
GL86,10.692637849655567,0.02678676840467575
HD23647,3.7544720801280165,0.3270119324405599
HIP12272,8.988384754241965,0.45063537749933974
Y_Oph,9.589993095085129,0.01967693780668441
UYSct,2.683375878000961,0.513693998768861
HD152408,8.891485698210081,0.044923758737645036
HD143006,8.665733052710282,0.07159207079917831
HD83944,8.596618133191518,1.9393431404610852
HD83844,6.858220454397775,0.017061865299289686
HD25558,8.579603934185071,1.3179381572835225
b02Aqr,8.4624252167856,3.313854747111754
HD34282,3.0497658122328426,0.022969639523351227
HD22213,11.831584459963485,0.07089783776450616
HD26469,9.445023099531763,2.0348393187449316
HD53244,11.140435760649206,0.012158800622006876
HD32249,8.835115346989124,1.7456148525526145
HD152247,9.581543869050948,0.5675611290512059
R_Aqr,1.73212234399902,3.4236069337322967
HD34719,4.6424739454616795,0.05162672130484756
SS_LEP,6.6751119085726325,0.4155145107225375
RX_PUP,1.147718512941915,0.027711172891052793
V403_ORI,5.63832000873239,0.046386244892100685
HD167882,9.334520223934797,0.43121142856389505
HD22262,8.260709177683074,0.810000086981221
HD94660,9.452900020142758,0.35654485116495516
HD44524,9.230797327507855,0.018429103543154097
HD165777,7.9934569923911845,0.032197476700487664
HD28287,8.981032284013654,0.04480442045151329
HD101545A,9.951579200755415,1.851023058466365
HD33904,9.663375759208332,0.04554931132837148
HD29248,9.588496978932943,0.010502762054162755
BD_-22_5866,8.431390241713652,0.8820412397143421
HD113659,6.405364333472082,0.046663612572963996
HD104731,7.527881490014734,0.01504282445898125
omi_Sgr,7.1631395633659185,0.12195811654043437
HD142,8.19823445097299,0.10064786092005096
HD35369,6.806464641690541,0.05961518481131367
HD93160,8.923210298213235,0.5884074305566032
V393_SCO,8.769363475219622,0.15801884941354108
HIP14157,10.049328687232231,2.1057918864439364
HD53798,7.549034035371423,0.9726739350032056
V343_Nor,7.179911166251971,0.18984970036676194
VV_SER,8.055210573637487,0.09096796663970691
HD164427,9.470128541684902,0.18092067251938215
HD71304,8.59033447090168,0.10044034348822613
TYC4979-33-1,6.317928959143091,0.047465178974094274
GX_301-2,13.332429232875846,0.022629187277195692
HD20586,7.695254596232846,0.02591330973025255
IRAS11000-6153,6.8567874782870355,0.3448835782934676
HIP82280,5.073938202110959,0.053907106645495466
LAMBDA_SCO,8.82303046912276,0.7789725698909652
HD190406,7.9642749409183535,0.06549685656221768
HD90132,8.976209936402686,0.04588912717824577
HD155555,7.421917093052067,0.020357216847042673
HD224926,10.220525173624884,0.02758317641067232
HIP36284,4.549678515760538,3.295958091260744
HD11171,8.984719673225438,0.06384568635190807
FG_Ser,7.793973375631389,0.021702344633527947
alpha2Cru,9.388002417441264,1.9258299079754113
SS-Lep,10.92356446026188,0.4792110055826877
HIP95106,9.266011742272516,0.2560525569402344
HD205674,10.42304605868506,0.016804175401908258
HD261783,11.026636039181067,0.03933504617818237
HD40307,4.870223376838445,0.02265990724053314
HD27627,6.851944016005301,0.03822617392200169
HIP92858,3.934797269046974,0.23584970487231088
HD101413,8.127941902863626,0.7762245512539337
HD20640,8.374617152690249,0.00984924592549964
TWA_5,3.807964886392612,0.3670898812896966
IRAS13481-6124,0.0,0.0
HD121743,9.051350250683699,0.01858888887372509
HD13183,11.793535489462474,0.07377716202172035
GW_ORI,2.778155396831947,2.720245081715153
BD_-11_4586,10.553832779458972,0.040629118740009025
HD98058,10.81156904192747,0.0193826345092833
HD308765,6.611370223370866,0.05311810447829302
HD16940,6.144321927718937,0.12098117419835995
HD80007,9.606412131522575,0.5064754962508932
HD100825,10.734132764183444,0.03201452243702189
HIP560,8.742582584145177,0.014202463821309848
V2235_Sgr,9.531684480894272,0.03681097878265804
HD106993,9.583793264453684,0.06993878847092211
HIP92024,9.718205585894312,0.03788633012118455
HD210277,6.838633088037004,0.0255961921258494
HD36881,9.774923302884961,0.1777593924331499
HD30495,11.085855054371772,0.015553813098706607
HD219077,11.928173155420904,0.2517751709168167
HD152234,9.942659642460828,0.08579471091905966
MWC_758,8.301153646731686,0.0459675560738672
U_CAR,10.832233736127575,0.042946792221269306
HD152249,10.695171768198962,0.041162568134561414
HD16978,8.500954657684584,0.29069054618036266
HD203699,8.698717325321175,0.08436850478138064
29_CMA,7.68900016814548,0.06388496900294338
HD20766,7.454543692951172,0.013442563815576038
V-UX-Ori,4.281420293070111,0.051710755720287056
ETA_BOO,8.055764509140873,0.02115789256856463
MWC297,5.397128653001073,0.6235223548296659
HD96264,5.509732055070805,0.009621599799374927
MWC120,3.4063309104499657,0.3478203036362719
HD109787,9.584282844211144,0.02030038899911866
HD93129,9.15190870297678,0.8224035589873856
ANTARES,1.7349773314116006,3.1158890390608014
SCI_etaCet_HD6805,4.0093454989959145,3.5188330156334953
REGULUS,9.907186074956511,0.02328647679062031
HD63975,11.838825715166308,0.15245748280494087
HIP68270,2.555695829351436,0.03402850793428126
Cl_Westerlund_1_W_243,10.99656435176199,0.16043185986243028
SCI_iotCet_HD1522,4.117152516253853,3.773493378987097
HD80133,8.806689661323684,2.88562023857829
HD46132,8.60957123746874,0.030721026857474517
THETA1_ORI_D,7.963931990326527,0.9115290667387642
V1121_OPH,5.899589547220848,0.04979981722194905
AS_205A,7.19409276910368,0.11955388886837207
HIP89046,8.603321646041476,0.03339031857716265
IRAS_00230-7220,8.448512588354664,0.38603084461003356
HIP31828,5.033354968346564,1.0830314330238515
HD6592,7.259302101292476,0.04780309932254041
CD-33_7795,8.679075494369252,0.411580489697473
HIP83214,7.346560211463791,0.05711803212721328
EN_TrA,6.906626082032776,0.101694648686897
HIP14124,9.128443768600011,1.5514004180701855
V1036_SCO,8.90186639804388,0.0898257361612637
HD50241,8.9706661824507,0.1159690397492712
HD108879,12.00722385592258,0.03588917845499239
HD171589,9.17929386004826,0.2233290422516011
HIP107947,4.854050494736001,0.02555290834192887
HD189103,7.927861589468643,0.03390997168373321
HD19107,9.184710415002638,0.020711523517393332
V_V856_Sco,4.6348478768198484,0.061535006644456824
V_1247_ORI,4.869620104605293,0.07939936470264275
V1295Aql,7.347646785198971,0.20076886080966463
HD11753,6.088057280907912,0.022112229114788166
HD32363,6.029340758458678,0.09157472969750251
HD98800,9.794852841626426,0.5560677904992485
HD14412,11.359209433475817,0.022043636516026487
HR4591,11.003868430725698,0.02065654398725309
RScl,3.7125985003342894,2.3090716840399486
RY_ARA,9.309380878154172,0.01595398629142112
HD150136,10.94079438912624,0.5185789029322335
HD90874,7.87992738223916,0.04898510893729179
GL876,10.257696922039429,0.029407048262689882
HD75333,10.15851353224877,0.060458571182884974
HD147932,8.753165799802582,0.44041777327793996
HIP118029,3.9118882528010617,0.02371410635443692
HD37805,9.703022751006324,0.055386332275353695
MX_ORI,5.505195214704414,0.5188555659281258
HD93162,8.09197797423922,0.6743583115866911
M05_HD44621,10.389392907083275,0.025257408718345354
HD34721,6.055033796407814,0.029192668441905923
HD112244,5.747888221550158,0.022881755554043016
SS_433,4.054536736451117,0.07590478689253939
IRAS08544-4431,3.42022097316622,0.10232397221930203
HD305523,3.96426833874901,0.2548172551498196
RR_TEL,3.5950537935080153,0.2146479750373392
HD71066,10.246095483642394,0.058890833301549275
HD185510,9.634914326919247,0.010981637344424462
HD17848,7.200033530177025,0.03664039226310428
HD106911,8.539652711721429,0.3642097731111805
HD89591,9.150403097090653,1.8857831748096352
HD69144,8.834374688565324,0.04683586533180646
AH_Vel,10.156636730413053,0.05905474094397084
MY_LUP,4.960325704791636,0.03091334625630517
HD149835,15.306908084223162,0.03317362801925689
HD224990,9.156650742105533,0.7642882935599256
HD93453,10.57466811698544,0.06479002152880647
BG_Ind,8.505532572845636,0.15756211294368117
HD148546,9.145511439427944,0.026163092117612516
HD37470,4.905781469684363,0.07667480692950114
HD36047,8.870710596981587,0.06925166248225395
HD10647,9.657897037721078,0.017298911975686452
GCIRS_7,4.713721697613886,0.1352854731981362
SCI_gamAql_HD186791,2.0497690727298306,3.299662645645478
HD179218,1.8544014425236206,0.11906809490958477
HD22128,11.688612563054047,0.24993042004112417
HD10008,8.0301690019884,0.020590004908787277
HD322417,8.824392935734787,0.10101963679447429
HD34880,9.114029251110983,0.059595066984420984
HR5171,4.647930253148221,2.924897736645215
HD138769,9.934415300820577,0.034382348633156416
V2279_ORI,3.6063247306452437,0.7143096310985855
HD8813,8.945317851254726,0.12949460139720625
eta_Sco,11.025002424118789,0.03802901631891532
HD220476,12.64901329913768,0.02875514057516123
HD66765,8.563125675834941,0.05857199823662418
HD10840,6.7851319816244375,0.044008592573858786
V1295_AQL,0.0,0.0
V2129_OPH,7.805748481435476,0.15530032422117712
LS4067,6.963733855762073,0.07109829345416081
HD4747,10.219802796249226,0.04918703678363455
HD154312,3.5256382371728097,0.142231288592415
kap1_Lup,9.341579814504723,0.011566287989275724
HD73340,9.720170431716104,0.04030978679272023
HD184707,0.0,0.0
bet_CMi,9.130993749797645,0.028221497489007992
EPS_TUC,8.364512047069368,0.025313511371960105
VLLOri,6.0023762748247185,0.029447892709175007
HD68099,9.069064674446837,0.03200796690414606
HD96143,10.02892572496971,0.07470042529491171
WR_90,8.81420614182503,0.1023136710701876
HD53929,8.15748893280537,0.021238204448723864
RY_LUP,5.412510663008014,0.05665513117351541
HD43162,8.394449603134204,0.016900411122218933
GJ_674,9.843754216551064,0.040113838852455785
W_Sgr,9.914241921417796,0.02265582255584928
U_Aql,9.419252760878102,0.024169579390137686
B02_HD182709,9.686128488475125,0.08350789697956837
S_SCT,1.8583243368126565,0.0
HD92140,9.090679427242327,1.8967630121682604
3C273,4.178018813693289,0.12738509843656795
V3903_SGR,11.764363899291617,0.030026581089090447
SCI_nuCet_HD12274,2.9477264313911946,2.848669961852642
HD250289,5.89302773712907,0.03721046061135794
HIP81511,9.88705411645809,0.03245390786598163
