,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
HD53680,0.7198975933431817,0.6391652919066442,0.5904451850671578,0.47462758048492193,0.6259122916511464,0.592722349321962,0.5877601347159522,0.5827979201099426,0.5778357055039328,0.572873490897923,0.5679112762919134,0.5629490616859036,0.5579868470798939,0.5530246324738841,0.5480624178678745,0.5431002032618647,0.5381379886558549,0.5331757740498453,0.5282135594438355,0.5890007519485235,0.5995438661358939,0.5338525542951273,0.46816124245436086,0.6247334652524112,0.6254572470297769,0.6261810288071424,0.6269048105845081,0.6276285923618737,0.6283523741392394,0.6290761559166049,0.6297999376939706,0.6305237194713362,0.6312475012487018,0.6319712830260674,0.6326950648034331,0.6334188465807986,0.6341426283581643,0.6348664101355299,0.6355901919128956,0.6363139736902611,0.6370377554676268,0.5914650388724333,0.5458923222772398,0.5755917868037352,0.6052912513302307,0.6349907158567261,0.6646901803832215,0.6943896449097169,0.620326479061704,0.6178987010006547,0.6154709229396053,0.6130431448785559,0.6106153668175066,0.6081875887564573,0.6057598106954079,0.6033320326343585,0.6009042545733092,0.5984764765122598,0.5960486984512104,0.5936209203901611,0.5911931423291118,0.5887653642680624,0.586337586207013,0.5839098081459637,0.5814820300849144,0.579054252023865,0.5766264739628156,0.5741986959017663,0.5717709178407169,0.5693431397796676,0.5669153617186182,0.5644875836575689,0.5620598055965195,0.5596320275354701,0.5572042494744208,0.5547764714133714,0.5523486933523221,0.5499209152912727,0.5474931372302234,0.545065359169174,0.5426375811081247,0.4111903937540359,0.2797432063999471,0.37069157524323476,0.4616399440865224,0.55258831292981,0.396329282806356,0.40232496659987427,0.4083206503933925,0.4143163341869108,0.47727907244030254,0.6114924047448167,0.6156447000019634,0.61979699525911,0.6239492905162566,0.6281015857734032,0.6322538810305499,0.6364061762876966,0.6405584715448431,0.6447107668019898,0.6488630620591365,0.8461164868581099
V*-RT-Cet,0.9481072115412994,0.9762669959899307,0.881037154323348,0.8753767788311362,0.8697164033389245,0.8640560278467128,0.8583956523545011,0.8527352768622893,0.8470749013700777,0.8414145258778659,0.8357541503856543,0.8300937748934425,0.8244333994012308,0.8187730239090191,0.8131126484168074,0.8074522729245956,0.8017918974323839,0.7961315219401722,0.7904711464479605,0.7848107709557488,0.779150395463537,0.7734900199713254,0.7678296444791136,0.762169268986902,0.7565088934946902,0.7508485180024784,0.7451881425102668,0.7395277670180551,0.7338673915258433,0.7282070160336316,0.7225466405414199,0.7168862650492082,0.7112258895569965,0.7055655140647847,0.6999051385725731,0.6942447630803613,0.6885843875881497,0.6829240120959379,0.6772636366037261,0.6716032611115145,0.6440706162958262,0.6165379714801378,0.5890053266644495,0.5880496362454943,0.5870939458265393,0.5861382554075841,0.5851825649886291,0.5842268745696739,0.5832711841507189,0.5823154937317637,0.5813598033128087,0.5804041128938535,0.5453722206684631,0.5103403284430729,0.4753084362176825,0.44027654399229216,0.43113756666158387,0.42199858933087553,0.41285961200016724,0.4037206346694589,0.3945816573387506,0.38544268000804227,0.376303702677334,0.3671647253466257,0.35802574801591736,0.34888677068520907,0.3397477933545008,0.33060881602379244,0.32146983869308415,0.31233086136237587,0.3031918840316675,0.2912896697100177,0.2793874553883679,0.2674852410667181,0.2555830267450683,0.24701266484395074,0.23844230294283317,0.22987194104171563,0.22130157914059806,0.21273121723948052,0.20416085533836298,0.1955904934372454,0.18702013153612784,0.1784497696350103,0.16987940773389276,0.1613090458327752,0.15273868393165765,0.14416832203054009,0.13559796012942255,0.12702759822830498,0.11845723632718744,0.1098868744260699,0.10131651252495233,0.09274615062383479,0.08417578872271722,0.07560542682159968,0.06703506492048213,0.0536280519363857,0.040221038952289276,0.02681402596819285,0.013407012984096425,0.0
BP_CRU,0.27361269478803113,0.254405844883135,0.2577870788100581,0.26116831273698116,0.26454954666390423,0.2679307805908273,0.2713120145177504,0.2766950312101792,0.27706145237152446,0.27742787353286974,0.27779429469421496,0.27816071585556024,0.2785271370169055,0.2788935581782508,0.279259979339596,0.2796264005009413,0.27999282166228656,0.28035924282363184,0.28072566398497706,0.28109208514632233,0.2814585063076676,0.2818249274690129,0.28219134863035816,0.2825577697917034,0.28292419095304866,0.28329061211439394,0.2836570332757392,0.28402345443708443,0.2843898755984297,0.284756296759775,0.28512271792112026,0.28548913908246554,0.28585556024381076,0.28622198140515603,0.2865884025665013,0.2869548237278466,0.2873212448891918,0.2876876660505371,0.28805408721188236,0.28842050837322764,0.28878692953457286,0.28915335069591813,0.2895197718572634,0.321191030997438,0.2387347629835462,0.2454229727586744,0.20633206453057143,0.20899382096343616,0.21165557739630086,0.2143173338291656,0.2169790902620303,0.21964084669489503,0.22230260312775976,0.22496435956062447,0.2276261159934892,0.2302878724263539,0.23294962885921863,0.23561138529208336,0.23827314172494807,0.2409348981578128,0.24359665459067753,0.24625841102354223,0.24892016745640697,0.2515819238892717,0.2542436803221364,0.2569054367550011,0.25956719318786586,0.26222894962073057,0.26489070605359527,0.26755246248646003,0.27021421891932473,0.27287597535218944,0.27553773178505414,0.2781994882179189,0.2808612446507836,0.2835230010836483,0.28618475751651307,0.28884651394937777,0.28519971393403504,0.2815529139186923,0.2779061139033495,0.2742593138880068,0.27061251387266405,0.2669657138573213,0.2633189138419786,0.2596721138266358,0.25602531381129306,0.25237851379595033,0.2487317137806076,0.24508491376526484,0.2414381137499221,0.23779131373457935,0.2341445137192366,0.23049771370389388,0.22685091368855112,0.22320411367320836,0.21955731365786563,0.2159105136425229,0.21226371362718016,0.2086169136118374,0.08369544000342202,0.1267725764292319
HD29305,1.0,0.18290340019495316,0.22168292377221285,0.26046244734947255,0.2992419709267322,0.3380214945039919,0.3768010180812516,0.41558054165851127,0.4130244224363353,0.41046830321415934,0.40791218399198337,0.4053560647698074,0.40279994554763143,0.40024382632545547,0.3976877071032795,0.3951315878811036,0.3925754686589276,0.39001934943675165,0.3874632302145757,0.3849071109923997,0.38235099177022375,0.3797948725480478,0.3772387533258718,0.37468263410369584,0.3721265148815199,0.3567477844521083,0.3413690540226968,0.3259903235932852,0.31061159316387366,0.2952328627344621,0.2798541323050505,0.264475401875639,0.24909667144622744,0.23371794101681587,0.21833921058740433,0.1878087225542974,0.15727823452119047,0.18631720909098784,0.20016367361404347,0.21401013813709907,0.22785660266015467,0.2417030671832103,0.24519318437045484,0.2486833015576994,0.2521734187449439,0.2556635359321885,0.25915365311943306,0.26264377030667757,0.26613388749392214,0.2696240046811667,0.2731141218684112,0.2766042390556558,0.28009435624290036,0.28358447343014487,0.28707459061738944,0.290564707804634,0.2940548249918785,0.2975449421791231,0.30103505936636765,0.30452517655361216,0.30801529374085673,0.31150541092810125,0.3149955281153458,0.3184856453025904,0.32197576248983495,0.32546587967707946,0.32895599686432403,0.33244611405156854,0.3359362312388131,0.32242160686963095,0.29087580448801464,0.25933000210639834,0.22778419972478206,0.19623839734316575,0.16469259496154945,0.13314679257993317,0.10160099019831687,0.07005518781670056,0.038509385435084253,0.006963583053467938,0.02631998130880722,0.0456763795641465,0.06503277781948578,0.08438917607482506,0.10374557433016433,0.12310197258550362,0.14245837084084292,0.1618147690961822,0.18117116735152147,0.20052756560686075,0.21988396386220005,0.23924036211753932,0.2585967603728786,0.2779531586282179,0.29730955688355715,0.2680790823123949,0.2388486077412327,0.2096181331700705,0.18038765859890826,0.15115718402774603,0.12192670945658382,0.4542418286140752
HD107383,0.861402922725934,0.8640564502726773,0.8710860208024525,0.8781155913322276,0.9032031836187578,0.8751788925478092,0.8654951651831077,0.8986924448274387,0.9318897244717697,0.9292617337285671,0.9266337429853645,0.924005752242162,0.9213777614989594,0.9187497707557568,0.9161217800125543,0.9134937892693518,0.9108657985261491,0.9082378077829466,0.9056098170397441,0.9029818262965416,0.9003538355533389,0.8977258448101364,0.8950978540669339,0.8924698633237312,0.8898418725805287,0.8872138818373262,0.8845858910941236,0.881957900350921,0.9109452815975378,0.9046041344018106,0.8982629872060834,0.8919218400103562,0.885580692814629,0.8792395456189018,0.8728983984231746,0.8665572512274474,0.8602161040317202,0.8550216544028543,0.8498272047739883,0.8446327551451224,0.8495362630200811,0.8510256300250731,0.8525149970300652,0.8428482135080005,0.8506448285145762,0.8584414435211519,0.8574809683530116,0.8565204931848712,0.8555600180167309,0.8545995428485905,0.8536390676804502,0.8526785925123098,0.8517181173441695,0.8507576421760291,0.8497971670078888,0.8488366918397484,0.8478762166716081,0.8469157415034677,0.8459552663353274,0.844994791167187,0.8440343159990467,0.8430738408309063,0.842113365662766,0.8411528904946256,0.8401924153264853,0.8392319401583449,0.8382714649902046,0.8373109898220642,0.8363505146539238,0.8353900394857835,0.8344295643176431,0.8334690891495028,0.8356284495151352,0.8377878098807675,0.8399471702464,0.8421065306120323,0.8442658909776647,0.8351510942402344,0.840135591404493,0.8451200885687515,0.8501045857330102,0.8370751976291726,0.8393876257053013,0.8417000537814302,0.844012481857559,0.8675462733585881,0.8910800648596173,0.9146138563606466,0.9381476478616758,0.9266753846264333,0.9152031213911906,0.9037308581559481,0.8922585949207055,0.8807863316854629,0.8435387581413317,0.8713183475949864,0.8990979370486409,0.9268775265022956,0.9290689927675393,0.8840683963791934,0.8390677999908476,0.0
HD183324,0.4329750779418039,0.22875330290343748,0.13115936978661216,0.48763020544099256,0.36750205481566833,0.7890984604379963,0.7962964827549283,0.8034945050718604,0.8106925273887924,0.8178905497057244,0.8250885720226565,0.8322865943395885,0.8394846166565205,0.8466826389734526,0.8538806612903846,0.8610786836073168,0.8682767059242488,0.8754747282411808,0.8826727505581129,0.8898707728750449,0.8970687951919769,0.904266817508909,0.911464839825841,0.918662862142773,0.9258608844597052,0.9330589067766372,0.9402569290935692,0.9474549514105013,0.9546529737274333,0.9618509960443653,0.9690490183612974,0.9762470406782294,0.930232205631235,0.8842173705842405,0.6566922045832282,0.7264847094093141,0.7962772142354001,0.866069719061486,0.8292481272609069,0.7924265354603279,0.7556049436597488,0.7076529878696864,0.6597010320796242,0.508071671617613,0.356442311155602,0.7445505458722496,0.49213037994371917,0.23971021401518877,0.35860288063124013,0.4774955472472915,0.2640082415657729,0.3555459128048565,0.44708358404394,0.4501256425999021,0.4030477458444356,0.3559698490889691,0.3764630423165783,0.39695623554418746,0.41744942877179664,0.4379426219994058,0.458435815227015,0.47892900845462416,0.4994222016822334,0.5199153949098425,0.5404085881374517,0.5609017813650609,0.5813949745926701,0.6018881678202792,0.6223813610478884,0.6428745542754977,0.6633677475031068,0.6838609407307159,0.7043541339583251,0.7248473271859344,0.7453405204135435,0.7658337136411526,0.7863269068687618,0.8068201000963711,0.8273132933239802,0.8478064865515894,0.8682996797791985,0.8887928730068078,0.8408089946143973,0.7928251162219869,0.7448412378295765,0.7816307816181305,0.8184203254066844,0.896904285677401,0.9753882459481175,0.6933617113319449,0.7955744742212966,0.8977872371106483,1.0,0.5237876663564227,0.541992140306941,0.5601966142574594,0.3703953915309441,0.4515596445683147,0.5327238976056854,0.613888150643056,0.5708638087289305,0.527839466814805
KW_Hya,0.845717283441473,0.5684648220353189,0.528477265245511,0.7238962428871094,0.5673886768470052,0.6365561253484222,0.6340335566372916,0.6315109879261609,0.6289884192150302,0.6264658505038996,0.6239432817927689,0.6214207130816383,0.6188981443705076,0.616375575659377,0.6138530069482463,0.6113304382371156,0.6088078695259851,0.6062853008148544,0.6037627321037238,0.6012401633925931,0.5987175946814625,0.5961950259703318,0.5936724572592011,0.5911498885480705,0.5886273198369398,0.5861047511258092,0.5524141379939279,0.5564406841406428,0.5604672302873579,0.5245170301175504,0.5139643625159898,0.5317710526875489,0.5144241537414408,0.49707725479533266,0.5157406153110199,0.5738046349747599,0.6318686546384997,0.6963500697155588,0.6945987351120817,0.6928474005086046,0.6697110111456779,0.7454765487492849,0.8904649095290318,0.7765225638139538,0.7771445968105056,0.8239416393297508,0.870738681848996,0.7614142932434728,0.783772169330874,0.8061300454182753,0.8557147511704916,0.8514896873222613,0.8641954209170366,0.8482316992204643,0.8601165620855609,0.8405968596629284,0.8372588063609556,0.8290955027734971,1.0,0.983374140577568,0.9667482811551359,0.8722865386432657,0.7778247961313953,0.683363053619525,0.5889013111076548,0.4944395685957845,0.3999778260839142,0.30551608357204396,0.21105434106017362,0.11659259854830334,0.10325234045012383,0.0899120823519443,0.09219119689637545,0.0944703114408066,0.09674942598523775,0.08444817717851136,0.07214692837178496,0.04924022049285363,0.07767727255699194,0.06622887944571072,0.05478048633442949,0.043332093223148266,0.21211153716577197,0.06259174105946308,0.24994759491521526,0.43730344877096744,0.5500081297821671,0.3406659542981683,0.7283649779484023,0.7821219516347266,0.537647167075495,0.6043541829271897,0.47811670197894474,0.5554535771399834,0.6536739981222385,0.40513178429269403,0.640090843484154,0.44274041919106694,0.04499183943225992,0.2569129931433095,0.05960578796735414,0.762579885299166
HD135591,0.4610914401795898,0.43587284635545764,0.5486982770843661,0.6615237078132745,0.774349138542183,0.8871745692710915,1.0,0.8882750915676126,0.8856130101141352,0.8829509286606577,0.8802888472071803,0.8776267657537027,0.8749646843002252,0.8723026028467478,0.8696405213932703,0.8669784399397928,0.8643163584863154,0.8616542770328379,0.8589921955793605,0.8563301141258829,0.8536680326724054,0.851005951218928,0.8483438697654505,0.845681788311973,0.8430197068584956,0.8403576254050181,0.8376955439515406,0.8350334624980631,0.8323713810445856,0.8297092995911082,0.8270472181376307,0.8243851366841533,0.8217230552306758,0.8190609737771983,0.8163988923237208,0.8137368108702433,0.8110747294167658,0.8084126479632884,0.7089296178518065,0.6094465877403246,0.5099635576288426,0.41048052751736075,0.31099749740587884,0.38299371253215236,0.45498992765842583,0.5269861427846994,0.5989823579109729,0.5091684858171466,0.4193546137233202,0.4179306039798659,0.4165065942364116,0.4150825844929573,0.413658574749503,0.41223456500604877,0.41081055526259447,0.40938654551914017,0.40796253577568586,0.40653852603223156,0.40511451628877726,0.40369050654532296,0.40226649680186866,0.4008424870584144,0.3994184773149601,0.3979944675715058,0.3965704578280515,0.3951464480845972,0.3937224383411429,0.3922984285976886,0.3908744188542343,0.38945040911078005,0.38802639936732575,0.38660238962387145,0.38517837988041714,0.38375437013696284,0.19187718506848142,0.0,0.014654257756974603,0.029308515513949206,0.04396277327092381,0.05861703102789841,0.07327128878487302,0.08792554654184762,0.10257980429882223,0.11723406205579683,0.13188831981277144,0.14654257756974604,0.16119683532672063,0.17585109308369523,0.19050535084066983,0.20515960859764446,0.21981386635461905,0.23446812411159365,0.24912238186856825,0.2637766396255429,0.2784308973825175,0.29308515513949207,0.30773941289646667,0.32239367065344127,0.33704792841041586,0.35170218616739046,0.43287993461164564,0.5140576830559008
HD148937,0.9498372324191742,0.3149944630404624,0.32008137003047976,0.32516827702049705,0.3302551840105144,0.3353420910005317,0.34042899799054904,0.34551590498056634,0.3506028119705837,0.355689718960601,0.3607766259506183,0.24051775063374553,0.12025887531687277,0.0,0.918836105345171,1.0,0.8607939221151276,0.3305782843886566,0.9612884016926699,0.9009692086249237,0.8406500155571774,0.7803308224894313,0.7200116294216851,0.8118284148821843,0.05063084129273482,0.028917179201822903,0.007203517110910986,0.11919695453041171,0.23119039194991245,0.34318382936941316,0.4551772667889139,0.5671707042084145,0.6791641416279153,0.791157579047416,0.6571164555151802,0.5230753319829443,0.38903420845070846,0.2549930849184726,0.4107481132979236,0.5665031416773746,0.6155931811706863,0.6646832206639981,0.7137732601573098,0.6238090931348906,0.5338449261124714,0.4438807590900522,0.35391659206763304,0.2639524250452139,0.1739882580227946,0.08402409100037547,0.0762908243110885,0.3376375746769783,0.436642209891766,0.5356468451065537,0.6346514803213414,0.8829741173247063,0.7813235261662799,0.6796729350078534,0.019163095261093138,0.0710428926588661,0.12292269005663904,0.31985809366771406,0.5167934972787891,0.9569569296068174,0.9508470468213961,0.9447371640359747,0.46796212801818293,0.31916977445034567,0.17037742088250835,0.02158506731467102,0.21570242098832298,0.40981977466197494,0.6039371283356268,0.7980544820092789,0.9921718356829309,0.9406010832239523,0.8890303307649736,0.837459578305995,0.7523562238901603,0.6672528694743257,0.582149515058491,0.6525343156995739,0.7229191163406566,0.7933039169817395,0.8532462740361133,0.9131886310904872,0.6207016109950976,0.8526136472529207,0.7437130423148723,0.6348124373768241,0.5987860072266646,0.5627595770765051,0.37704619874791945,0.1913328204193338,0.00561944209074814,0.7041906775515655,0.894875089705646,0.7702726649008151,0.055739541588528514,0.29401538147298145,0.5322912213574343,0.7705670612418873
HD319699,0.6961908180649762,0.47639877665283326,0.4397527169103076,0.403106657167782,0.3664605974252564,0.3298145376827307,0.29316847794020506,0.25652241819767946,0.21987635845515385,0.1832302987126282,0.14658423897010253,0.10993817922757693,0.07329211948505132,0.03664605974252566,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,0.9859709330622413,0.9719418661244825,0.9579127991867238,0.943883732248965,0.9298546653112063,0.9158255983734476,0.9017965314356888,0.8877674644979301,0.8737383975601714,0.8597093306224126,0.8456802636846539,0.8316511967468951,0.8176221298091364,0.8035930628713777,0.7895639959336189,0.7755349289958602,0.7615058620581014,0.7474767951203427,0.733447728182584,0.7194186612448252,0.7053895943070665,0.6913605273693078,0.677331460431549,0.6633023934937904,0.6492733265560316,0.6352442596182729,0.6212151926805142,0.6071861257427554,0.5931570588049967,0.5686039418725937,0.5440508249401906,0.5194977080077876,0.49494459107538463,0.4703914741429816,0.44583835721057863,0.4212852402781756,0.39673212334577257,0.37217900641336954,0.3476258894809665,0.32307277254856354,0.2985196556161605,0.2739665386837575,0.2494134217513545,0.22486030481895147,0.20030718788654844,0.17575407095414544,0.17720212216349415,0.17865017337284286,0.18009822458219157,0.18154627579154028,0.182994327000889,0.1844423782102377,0.18589042941958642,0.1873384806289351,0.1887865318382838,0.19023458304763252,0.19168263425698123,0.19313068546632994,0.19457873667567865,0.19602678788502736,0.19747483909437608,0.1989228903037248,0.2003709415130735,0.2018189927224222,0.20326704393177092,0.20471509514111963,0.20616314635046834,0.20761119755981705,0.20905924876916576,0.21050729997851447,0.21195535118786318,0.2134034023972119,0.21485145360656058,0.2162995048159093,0.217747556025258,0.2191956072346067,0.22064365844395542
